citation_display,work_type,author,year,title,venue,editor,publisher,vol_issue,pages,url,region,subregion,topic,notes,source_file,source_sheet,id
でぐちひでお（1953）「言葉の市場」『言語生活』22 ,journal,でぐちひでお,1953,言葉の市場,言語生活,,,22,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
山本寔（1953）「名古屋の打消表現」『言語生活』27 ,journal,山本寔,1953,名古屋の打消表現,言語生活,,,27,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
池上二良（1953）「長野県木曽地方におけるサ行イ音便形とヨに終る命令形の分布」『信濃 〔第3次〕』5(4) ,journal,池上二良,1953,長野県木曽地方におけるサ行イ音便形とヨに終る命令形の分布,信濃 〔第3次〕,,,5(4),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
浅川清栄（1953）「信州における方言の分布」『信濃 〔第3次〕』5(2) ,journal,浅川清栄,1953,信州における方言の分布,信濃 〔第3次〕,,,5(2),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
鈴木たか子（1954）「静岡のことば」『言語生活』31 ,journal,鈴木たか子,1954,静岡のことば,言語生活,,,31,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
望月たか子（1954）「安部川のP音」『言語生活』32 ,journal,望月たか子,1954,安部川のP音,言語生活,,,32,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
寺田泰政（1954）「大井川流域の打消しの言い方」『言語生活』36 ,journal,寺田泰政,1954,大井川流域の打消しの言い方,言語生活,,,36,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
でぐちひでお（1954）「不要話」『言語生活』28 ,journal,でぐちひでお,1954,不要話,言語生活,,,28,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
今泉忠義（1954）「思い出ばなし一つ二つ」『言語生活』33 ,journal,今泉忠義,1954,思い出ばなし一つ二つ,言語生活,,,33,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
でぐちひでお（1954）「青年層の言葉」『言語生活』34 ,journal,でぐちひでお,1954,青年層の言葉,言語生活,,,34,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1954）「推量助動詞「ずら」「ら」等の分布」『信濃』6(6) ,journal,牛山初男,1954,推量助動詞「ずら」「ら」等の分布,信濃,,,6(6),,,,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1954）「中部方言に於けるサ行四段動詞のイ音便形の分布」『信濃』6(7) ,journal,牛山初男,1954,中部方言に於けるサ行四段動詞のイ音便形の分布,信濃,,,6(7),,,,,,,中部方言.xlsx,中部方言（雑誌論文）,
池上二良（1954）「長野県方言のガ行四段活用動詞の音便形について」『国語研究』2(3) ,journal,池上二良,1954,長野県方言のガ行四段活用動詞の音便形について,国語研究,,,2(3),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
細野敦（1954）「長野県北安曇郡地方における動物方言」『信濃 〔第3次〕』6(3) ,journal,細野敦,1954,長野県北安曇郡地方における動物方言,信濃 〔第3次〕,,,6(3),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
福沢武一（1954）「長野県上伊那郡における東西両方言の境界」『信濃 〔第3次〕』6(1) ,journal,福沢武一,1954,長野県上伊那郡における東西両方言の境界,信濃 〔第3次〕,,,6(1),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
浅川清栄（1954）「お手玉の方言-長野県下の分布-」『信濃 〔第3次〕』6(7) ,journal,浅川清栄,1954,お手玉の方言-長野県下の分布-,信濃 〔第3次〕,,,6(7),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
荒垣秀雄（1955）「飛騨ことば」『暮しの手帖』28 ,journal,荒垣秀雄,1955,飛騨ことば,暮しの手帖,,,28,,,岐阜,,,,中部方言.xlsx,中部方言（雑誌論文）,
黒田秀一（1955）「発音の多い三河ことば」『言語生活』44 ,journal,黒田秀一,1955,発音の多い三河ことば,言語生活,,,44,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
福田良輔（1955）「奈良時代東国語方言とその基層語」『国語国文』11 ,journal,福田良輔,1955,奈良時代東国語方言とその基層語,国語国文,,,11,,,,,,,中部方言.xlsx,中部方言（雑誌論文）,
正井泰夫（1955）「伊豆半島南部における言語地理学的研究」『地理学評論』28(11) ,journal,正井泰夫,1955,伊豆半島南部における言語地理学的研究,地理学評論,,,28(11),,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
福田良輔（1955）「奈良時代東国方言の周辺 -言語基層・八丈方言・補説-」『文学研究』53 ,journal,福田良輔,1955,奈良時代東国方言の周辺 -言語基層・八丈方言・補説-,文学研究,,,53,,,,,,,中部方言.xlsx,中部方言（雑誌論文）,
方言学会（1955）「安部川流域の方言調査旅行記」『方言研究（駒澤大学）』1 ,journal,方言学会,1955,安部川流域の方言調査旅行記,方言研究（駒澤大学）,,,1,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
大山学（1955）「北巨摩アクセントの研究」『方言研究（駒澤大学）』1 ,journal,大山学,1955,北巨摩アクセントの研究,方言研究（駒澤大学）,,,1,,,山梨,,,,中部方言.xlsx,中部方言（雑誌論文）,
望月信彦（1955）「奈良田部落の音韻の研究」『方言研究（駒澤大学）』1 ,journal,望月信彦,1955,奈良田部落の音韻の研究,方言研究（駒澤大学）,,,1,,,山梨,,,,中部方言.xlsx,中部方言（雑誌論文）,
前川秀雄（1955）「浜名湖畔のアクセントについて」『音声学会会報』88 ,journal,前川秀雄,1955,浜名湖畔のアクセントについて,音声学会会報,,,88,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1955）「長野県諏訪地方方言の共通語化について-2-」『信濃 〔第3次〕』7(10) ,journal,牛山初男,1955,長野県諏訪地方方言の共通語化について-2-,信濃 〔第3次〕,,,7(10),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1955）「長野県諏訪地方方言の共通語化について-1-」『信濃 〔第3次〕』7(9) ,journal,牛山初男,1955,長野県諏訪地方方言の共通語化について-1-,信濃 〔第3次〕,,,7(9),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1955）「長野県諏訪地方方言の共通語化について（1）」『信濃 〔第3次〕』7(9) ,journal,牛山初男,1955,長野県諏訪地方方言の共通語化について（1）,信濃 〔第3次〕,,,7(9),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1955）「長野県諏訪地方方言の共通語化について（2）」『信濃 〔第3次〕』7(10) ,journal,牛山初男,1955,長野県諏訪地方方言の共通語化について（2）,信濃 〔第3次〕,,,7(10),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
広沢憲雄（1955）「伊豆西海岸方言の特色」『文化と教育』6(5) ,journal,広沢憲雄,1955,伊豆西海岸方言の特色,文化と教育,,,6(5),,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
広沢憲雄（1955）「伊豆西海岸方言の特色」『文化と教育』6(5) ,journal,広沢憲雄,1955,伊豆西海岸方言の特色,文化と教育,,,6(5),,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
山崎栄雄（1956）「信州松代のことば」『言語生活』52 ,journal,山崎栄雄,1956,信州松代のことば,言語生活,,,52,,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
根岸正純（1956）「「煤煙」と岐阜方言」『言語生活』61 ,journal,根岸正純,1956,「煤煙」と岐阜方言,言語生活,,,61,,,岐阜,,,,中部方言.xlsx,中部方言（雑誌論文）,
牛山初男（1956）「語法上よりみたる中部日本方言の区画」『信濃』8(7) ,journal,牛山初男,1956,語法上よりみたる中部日本方言の区画,信濃,,,8(7),,,,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1956）「感動詞に関する浜名郡新居方言」『土のいろ』,journal,山口幸洋,1956,感動詞に関する浜名郡新居方言,土のいろ,,,,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
福沢武一（1956）「長野県方言における中信地方の分布的位置-1-」『信濃 〔第3次〕』8(1) ,journal,福沢武一,1956,長野県方言における中信地方の分布的位置-1-,信濃 〔第3次〕,,,8(1),,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
前川秀雄（1956）「富士郡北部地帯のアクセント」『文学部論叢』6 ,journal,前川秀雄,1956,富士郡北部地帯のアクセント,文学部論叢,,,6,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
前川秀雄（1956）「富士郡北部地帯のアクセント」『立正大学文学部論叢』6 ,journal,前川秀雄,1956,富士郡北部地帯のアクセント,立正大学文学部論叢,,,6,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
渡辺富美雄（1957）「東京語と山梨県下のアクセントの相違」『音声の研究』8 ,journal,渡辺富美雄,1957,東京語と山梨県下のアクセントの相違,音声の研究,,,8,,,山梨,,,,中部方言.xlsx,中部方言（雑誌論文）,
前川秀雄（1957）「尾張方言と三河方言の対立に関する研究」『音声の研究』8 ,journal,前川秀雄,1957,尾張方言と三河方言の対立に関する研究,音声の研究,,,8,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
瀬川敏（1957）「「坊」と「ぼこ」（山梨県国中地方）」『言語生活』70 ,journal,瀬川敏,1957,「坊」と「ぼこ」（山梨県国中地方）,言語生活,,,70,,,山梨,,,,中部方言.xlsx,中部方言（雑誌論文）,
向山雅重（1957）「信州―ゴシタイ―」『言語生活』71 ,journal,向山雅重,1957,信州―ゴシタイ―,言語生活,,,71,,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
谷開石雄（1957）「飛騨の冬」『言語生活』71 ,journal,谷開石雄,1957,飛騨の冬,言語生活,,,71,,,岐阜,,,,中部方言.xlsx,中部方言（雑誌論文）,
増岡隆完（1957）「下田方言」『言語生活』64 ,journal,増岡隆完,1957,下田方言,言語生活,,,64,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
寺田泰政（1957）「大井川流域の概観」『国語研究（国学院大学）』6 ,journal,寺田泰政,1957,大井川流域の概観,国語研究（国学院大学）,,,6,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1957）「方言的なつよめ方の特徴―浜名地方の方言―」『土のいろ』8 ,journal,山口幸洋,1957,方言的なつよめ方の特徴―浜名地方の方言―,土のいろ,,,8,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1957）「浜名地方における三音節名詞のアクセントにみる方言的傾向」『土のいろ』9 ,journal,山口幸洋,1957,浜名地方における三音節名詞のアクセントにみる方言的傾向,土のいろ,,,9,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
野村正良（1957）「三河方言及び尾張方言に関する言語年代学的計測値」『名古屋大学文学部研究論集 文学』16 ,journal,野村正良,1957,三河方言及び尾張方言に関する言語年代学的計測値,名古屋大学文学部研究論集 文学,,,16,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
佐藤虎男（1957）「愛知県・三重県海岸線の文末助詞」『方言研究年報』1 ,journal,佐藤虎男,1957,愛知県・三重県海岸線の文末助詞,方言研究年報,,,1,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
佐藤虎雄（1957）「愛知県・三重県海岸線の文末助詞」『方言研究年報』1 ,journal,佐藤虎雄,1957,愛知県・三重県海岸線の文末助詞,方言研究年報,,,1,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
高瀬虎雄（1957）「豊橋方言の文末助詞についての実情報告」『方言研究年報』1 ,journal,高瀬虎雄,1957,豊橋方言の文末助詞についての実情報告,方言研究年報,,,1,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
渡辺富美夫（1957）「富士川両岸のアクセント」『音声学会会報』93 ,journal,渡辺富美夫,1957,富士川両岸のアクセント,音声学会会報,,,93,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
谷開石雄（1958）「飛騨ことば」『言語生活』87 ,journal,谷開石雄,1958,飛騨ことば,言語生活,,,87,,,岐阜,,,,中部方言.xlsx,中部方言（雑誌論文）,
大森健一郎（1958）「「行くベー」と「行くザー」」『言語生活』76 ,journal,大森健一郎,1958,「行くベー」と「行くザー」,言語生活,,,76,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1958）「あだ名で呼びあう町―遠州新居の「家のヒコナ」―」『言語生活』85 ,journal,山口幸洋,1958,あだ名で呼びあう町―遠州新居の「家のヒコナ」―,言語生活,,,85,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
馬瀬良雄（1958）「木曽開田村方言の音韻」『国語学』34 ,journal,馬瀬良雄,1958,木曽開田村方言の音韻,国語学,,,34,,,長野,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1958）「水窪―語法にみる遠州山地方言のサンプル―」『国語学』34 ,journal,山口幸洋,1958,水窪―語法にみる遠州山地方言のサンプル―,国語学,,,34,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
山口幸洋（1958）「細谷で聞いた「花咲じじい」」『土のいろ（復刊）』10 ,journal,山口幸洋,1958,細谷で聞いた「花咲じじい」,土のいろ（復刊）,,,10,,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
柴田武（1958）「方言の手帖-なごやことば-」『放送文化』13(3) ,journal,柴田武,1958,方言の手帖-なごやことば-,放送文化,,,13(3),,,愛知,,,,中部方言.xlsx,中部方言（雑誌論文）,
渡辺富美雄（1958）「静岡県安部郡の方言アクセントについて」『音声学会会報』96 ,journal,渡辺富美雄,1958,静岡県安部郡の方言アクセントについて,音声学会会報,,,96,,,静岡,,,,中部方言.xlsx,中部方言（雑誌論文）,
